,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3254,3254,91cf52e8-f321-41e1-866f-a8fcb9bce8c8,Abdul Quddus,https://play-lh.googleusercontent.com/a-/ALV-UjXgTwWqXSSGAV2O1cQjC9CC9003T8t_IJVbUYQm8rPpDiL8Yi1KAw,very good app for paying bill. its first and smooth transaction. please open the virtual cards.,3,9,1.1.01.02,2022-03-01 11:39:37,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Thanks for your advice.
Please keep an eye on the Nagad Facebook page to know about all kinds of updates.
Deshi Nagad E Beshi Labh

",2022-04-24 12:23:44,1.1.01.02
3255,3255,5965b0c2-66e7-4a34-aa4c-cc1ebe874452,Learner,https://play-lh.googleusercontent.com/a-/ALV-UjXFYduRC6kKjLgG4gTaf-SSnV1PD9sNKlLseqrRIowfiThknZM8,Disgusting service. I didn't open Nagad account since January. It shows আপনার কোথাও ভূল হচ্ছে।,1,3,1.1.64.01,2025-02-19 14:01:41,,,1.1.64.01
3256,3256,59c1bb42-f068-4f86-869f-f955b524f01a,Md. Jahangir Alam,https://play-lh.googleusercontent.com/a-/ALV-UjVla-j1ra-opBZg1Qy9VLn_SNVLLsfiOs40_M0PlV6f6a8uetx7,Great and effective with simple and easy to use.,5,15,1.0.71.01,2021-06-17 23:47:34,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-10 18:07:34,1.0.71.01
3257,3257,3b22cae8-9546-4b1c-92c2-1d88b5dd45a2,MST. HOSNAARA,https://play-lh.googleusercontent.com/a-/ALV-UjUrn3IUBvOMWTjuffoOvRd4vjk71w2UMivhksMTazA7Cs0B72JG,Can't work properly. My app is updated but always redirect for update issue.,1,1,1.1.16.01,2022-07-15 01:09:46,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-01 20:09:50,1.1.16.01
3258,3258,aa1074fc-c1b6-4c6b-837a-2bc4e8764e26,Nazrul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjWhwWF6VwmKhGaB03_ceQD3cswAqOp1XNvDJ-i3SwW6kG7pMWze,Very easy and usefull app.plz provide bpdp bill pay system,4,3,1.0.52.06,2020-11-07 20:39:08,"Thanks for your advice. Please keep an eye on the Nagad Facebook page to know about all kinds of updates.
",2022-08-06 17:00:35,1.0.52.06
3259,3259,d90a99ae-e9a6-4515-9c6f-d05e6c71b797,Sajib Mohanta,https://play-lh.googleusercontent.com/a-/ALV-UjXXyazjsDbn2sAuJTK4hfgTxFwSTLHtMVNNksJWSJhxlhuTmDW1,"Terrible app, when I try to put OTP apps doesn’t allow.",1,3,1.1.22.03,2022-10-16 14:13:15,,,1.1.22.03
3260,3260,b9d93bc6-5adc-4c4a-ab4c-9acb8b696ccb,Mahadi Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjU3z4KpP6HHCVUMDUf8nMH8ru0-IzxLoU1lVcFbiXmocyHfegA,Most helpful e-commerce application.,5,0,1.1.52.01,2024-09-09 19:22:22,,,1.1.52.01
3261,3261,5de8446f-6122-4d97-ad5b-91e0d5cb5633,Oahidur Ohie,https://play-lh.googleusercontent.com/a-/ALV-UjUlQyzvnCMSK6NlvHFlT0zi2bezVW_GFH40-dr_rxbyO19EpgI,"This is the worst-ever thing i saw in my lifetime,specially it’s customer service is worsest.They just shows so much offers bleh bleh but reality is in the power billing site they don’t have our company to pay bill and etc.And most important thing is their customer service,i just hate nagad",1,117,1.0.74.03,2021-07-14 16:25:39,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-08-19 10:57:14,1.0.74.03
3262,3262,da54c098-2c83-45b2-9893-b5f4d86d2ba5,MD Rashed KhanMilon,https://play-lh.googleusercontent.com/a-/ALV-UjVgDTlFxRN8miSlQ3VadvGeY7Rji-8ei7RYb_J74COBUl6ZhoHI,very nice apps,5,1,1.1.100.09,2025-12-17 09:02:19,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2025-12-24 18:32:22,1.1.100.09
3263,3263,8b5f53e6-a66b-4423-b17e-cddabfd52dad,thoiba scaf,https://play-lh.googleusercontent.com/a/ACg8ocLSha9OVAiFtH47JGTGAn-rSVC4eaTpWpYv2vaCl89erzq2Lw=mo,"Even after entering my accurate code , nagad tells me enter again. Now it's locked",1,0,,2023-02-04 19:21:01,,,
3264,3264,c32b3c65-5aa3-4034-a6e6-d1cbc3f5b6ad,Tanvir Fahan,https://play-lh.googleusercontent.com/a/ACg8ocIy28jW2826Yh9-UXCgD5ms7dXkPRbUhADPJu-08clV5WlXBQ=mo,Why its not opening? I just updated it somedays ago.then why does it requiering again update?,3,0,1.0.62.01,2021-08-25 13:53:03,"Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-03 14:18:49,1.0.62.01
3265,3265,13e8432d-e565-43d2-a5b8-489bba256cee,Engr. S. M. Imdad Bin Haider,https://play-lh.googleusercontent.com/a-/ALV-UjX-LXZCVRFBc4fZgdNFSsXikeyW78wbEEBUGwhtY8pfIo0u9LWx,Good. Hope you will add all banks credit card bill payment facility.,5,7,1.0.54.01,2020-11-23 21:25:18,"Thanks for your advice. Any updates on this can actually be found on our page.

Thanks for your advice. Please keep an eye on the Nagad Facebook page to know about all kinds of updates.
",2022-08-13 18:08:00,1.0.54.01
3266,3266,dc24271f-5ab6-4b38-81b9-3eeb65c5b23d,Shakhawat Hosen Saad,https://play-lh.googleusercontent.com/a/ACg8ocJb747HdyRrDFdv_iLfgfy8_vNV5om-vWYGEhSenHNENNLERuQ=mo,Great app... Everybody should appreciate this as a government service... Interface isn’t that attractive developers should work on this..,5,20,1.0.62.01,2021-03-04 23:33:47,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-12 09:41:30,1.0.62.01
3267,3267,687fbda9-61f4-480c-9050-42e8880f6f1a,Tashikur rahman Touhid,https://play-lh.googleusercontent.com/a/ACg8ocIxKCi-ITAyT6t29BUYJfAvTKfkQipZsmlkkrIbvGbcJewcBg=mo,Some random women called me and said that her money came to my number and i email u guys. But i donot use nagad. Please fix this problem. I cant contact with your helpline numbers. Your service is very bad.,1,2,1.1.18.02,2022-09-02 17:59:10,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
",2022-08-04 18:44:34,1.1.18.02
3268,3268,e8fa196c-91fd-41fe-b0e5-33e1e5f97e5f,Tanha Tanha,https://play-lh.googleusercontent.com/a-/ALV-UjVXgWDn6JzJ7Xq23NLjiNq4SokisvVu5Bmm8LxwMO1_o6fWwLM6,Boycot nagad. Very bad experience to use nagad. It is very risky and insecure Mobile bangking.,1,3,1.0.71.01,2023-07-02 12:27:37,,,1.0.71.01
3269,3269,4c68c818-b02b-4da3-94cb-0d2788ba562f,Azizul islam Islam,https://play-lh.googleusercontent.com/a/ACg8ocKbOr1DPg8GuvfAhUH0OiGNN1aFP5GDiMFBZHwLFszizNwE7Q=mo,Problem no login .......please help............logging faill....why..,1,0,1.1.64.01,2025-01-15 12:14:32,,,1.1.64.01
3270,3270,faa6117a-2a7c-42b3-8453-476298c71f7a,Yeasir Arafat,https://play-lh.googleusercontent.com/a/ACg8ocKaQICfDusMtgzLxLdpu8a4PmzB9kaVQ0ccXUKFubZ7VOpdFIb2=mo,"Faltu app,dial kore account login korte partesi bt app diye password something wrong dekhai😁🤣",1,0,1.1.64.01,2025-02-03 14:19:05,,,1.1.64.01
3271,3271,02a6d0de-deae-4f65-bb11-dc8abcd42f19,Abu Jehen Babu,https://play-lh.googleusercontent.com/a-/ALV-UjUgPWI4dy59hxgE2jnR5QB4hMg-pOn_Zpif9VvfeVH2HZRq6G92,"They send OTP, Auto fill But say OTP wrong... Bad experience",1,23,1.0.74.03,2021-08-04 20:02:43,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 08:14:58,1.0.74.03
3272,3272,f068608e-fb78-493c-8fc8-39ac78b53d8c,lion khan,https://play-lh.googleusercontent.com/a-/ALV-UjWSKPZR_7ZxXEIZrfEuqgs5rAhFwdL8IRHgFW1CmGhN_lAUKJk,I like you so much this app ❤️❤️❤️❤️❤️,5,1,1.1.100.09,2025-12-17 16:10:09,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2025-12-24 18:28:42,1.1.100.09
3273,3273,e5901b47-93b2-40ce-8451-9972b4a7919c,Nasrin Akter,https://play-lh.googleusercontent.com/a-/ALV-UjUb1RJ3K8QQegz67tSbf5RUkzBlVw70owTRj8i1tZE3qxql5fwm,"Unable to login at app,OTP not working",1,7,1.1.38.01,2023-04-05 10:36:50,,,1.1.38.01
3274,3274,bbe230dc-b968-4165-a48d-4a76b57863f5,Fahima Nasrin,https://play-lh.googleusercontent.com/a/ACg8ocJUuIdF1sw1ZodnORUF2vn_T7E9QdLKanE2PPJhkNLLD-CvAD8=mo,"Why its telling me to put my sim on slot 1 when my sim is already there, its not even working for this issue!!",1,0,,2021-09-11 08:12:51,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-04 11:36:47,
3275,3275,a51e5ebf-5adf-408f-87b6-6e2c05ff94fa,Sinthia Alam,https://play-lh.googleusercontent.com/a/ACg8ocLYT0k4_-qe2ZtcqSMxEYNm_7yEjsiFjk_m3nUq3Wt_koJUSw=mo,"Not good at all,,need updated version,, it didn’t work properly",1,21,1.1.70.01,2025-03-19 00:20:37,,,1.1.70.01
3276,3276,193a9db2-c693-4b04-879e-04248cd5d6d1,SALIK,https://play-lh.googleusercontent.com/a-/ALV-UjWMNvTK2ftglt6pLDRvj_EPLOeTlvcNvZ-OgBnwi4j8c0okH3dL,This app have so many bugs and its works so slowly please fixed it,2,0,,2022-01-27 17:20:42,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-05-11 12:30:28,
3277,3277,a1721ce6-3157-490c-b398-d9988e96b40c,Ornob Chowdhury,https://play-lh.googleusercontent.com/a-/ALV-UjVZsPrpEe1HWGVR9Q10aZKf718TioK6gqbfC4NozQHHU49m7By7,"Nagad is, important and well app. Live long this type of, all apps.",5,2,1.1.52.01,2024-03-21 01:35:37,,,1.1.52.01
3278,3278,84a5e3e3-19e6-414c-a22d-7908d677cfc9,Siam Hossen,https://play-lh.googleusercontent.com/a-/ALV-UjVTt5A4hlA36B-Vso7KMIH67V_GC6r_Jx8B51JYOBzLiFZbmy8,"Simple, easy to use but still need more improvement. Although the app is good",4,5,1.1.06.04,2022-04-07 22:05:26,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-04-20 17:47:02,1.1.06.04
3279,3279,ddb3cc7e-0d39-43a8-94e7-8c04c6381e74,Fardin Huda Mugdho,https://play-lh.googleusercontent.com/a-/ALV-UjUA73VNc-6fsiikeaRZmsCAQbsaBkBOghU-K7rcNd01c2KHjGH5gg,Intotoly it's a very useful and Safe also easy too for a mobile banking,4,7,1.0.63.03,2021-04-04 09:06:16,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-05 21:40:16,1.0.63.03
3280,3280,e4041709-5e80-41d0-85ee-7ae00cf190af,Ahasanul Akash,https://play-lh.googleusercontent.com/a-/ALV-UjVcr3hgnsH0dWoOoHchJPHAIKyUlR8jwYQ93h7I5mxmfrLsP-C7zg,In Transfer Fund option why don't we get nagad to mastercard debit card option..?? We can send funds to visa debit card..but what about us who use mastercard ?? We want mastercard option,1,0,1.1.52.01,2024-06-23 12:51:28,,,1.1.52.01
3281,3281,4653897d-fd71-4be3-9b8c-dc0e60f78a29,Anowar Hosain,https://play-lh.googleusercontent.com/a-/ALV-UjXnMkXaEL-BEqHjGZTNl6a8911S7cCcaIiwOQbby7irF4XRHnU,This app is very useful for me. It has many service of us. So i am very interest of it.,5,19,1.1.50.01,2023-09-26 08:07:42,,,1.1.50.01
3282,3282,5955413c-7be1-479a-9fb2-0e1c594609a9,MD oli Ullah,https://play-lh.googleusercontent.com/a/ACg8ocJFMsD5aGCdsX4UMesZC6Gtb1xJJug8sFPxbpOIGn-qgH125Q=mo,Easy and effective apps.,5,0,1.0.88.01,2021-11-13 20:41:32,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-06-12 12:28:29,1.0.88.01
3283,3283,85ea9c8a-9c8a-4226-b8fd-a83153d07a14,Masud Ahamed226,https://play-lh.googleusercontent.com/a-/ALV-UjUan50RV-4Af7FniCTw6w02H1aukyzvzCUuj-CxsmtrqLejm9s,good and very help full,5,1,1.1.84.01,2025-08-28 20:22:39,,,1.1.84.01
3284,3284,bcb1a971-80ed-42b8-9b3d-119fe626e9ce,Md Latifur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWl1Cm6QJpr_KGCRqqAYAnfue0NyYa8rQAUzIpABksg8_HolZr2,If the sim is in 2nd slot the app doesn’t work. Very bad,1,25,1.0.77.01,2021-09-04 22:13:04,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-15 17:40:22,1.0.77.01
3285,3285,dfde3930-b2c9-46ef-a97a-563b12bf38a8,Muhammad Sultanuzzaman,https://play-lh.googleusercontent.com/a/ACg8ocIOHLelTqmW70KoQSPbzgS1DaXMExz-yeAsJCuO0YsP8UfNwAA=mo,One of the super speedy effective apps.,5,1,1.0.61.04,2021-02-23 11:42:58,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-12 17:39:48,1.0.61.04
3286,3286,25afa4dd-3ec0-4d4b-8e4a-76d0178c3dff,Faisal Hossain,https://play-lh.googleusercontent.com/a/ACg8ocJD1uda1RYaqgctzDuQJvajo4h9pYNXXtnqXV2079unpI92_T_D=mo,Photo capture during registration doesn't work,1,1,,2020-07-21 08:08:58,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-20 21:58:54,
3287,3287,489aa82b-f78e-45e8-a500-48881a7a09ee,Prodip Khalko,https://play-lh.googleusercontent.com/a-/ALV-UjUUgLYhhqNQufnjPSHOdrXFV4Ak0-_RIB0QFQXlLd2SWolUeaA,"Very Simple Apps, Work to Easy.💚",5,0,,2024-04-19 09:11:40,,,
3288,3288,55d41d94-a8e6-4cfd-a7fc-3b2aadf7027a,shekh mohammad rabbani,https://play-lh.googleusercontent.com/a-/ALV-UjUrWDmqxm13n28_nMA-DDiGW1yhM97TPDQyQQe7cqFu8RDKKkBb,"Verry nice for app,transactions fast,",5,0,1.0.61.04,2021-02-23 21:20:04,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-12 15:27:34,1.0.61.04
3289,3289,41cf56b5-6241-4f21-89c7-bbd16eb54439,Na Hiyan,https://play-lh.googleusercontent.com/a/ACg8ocKgvQtYuB2vBYpZNjav5GAf-I6issLqcJxLNHS-y7AO6trVzEs=mo,Can't log in after last update. Worst app response ever.,1,61,1.0.77.01,2021-09-04 08:27:56,We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.,2022-08-16 08:30:04,1.0.77.01
3290,3290,121c7938-9122-4dcb-bb89-eac8ae06ef3a,EEE23_8034_ Waliullah Fahim,https://play-lh.googleusercontent.com/a-/ALV-UjWynnUAiAVrUuKNB75hFEFlSAlFaKkZydqQPufiOnvt6Y7OCrge,"Why show me send money to apps,,the apps are not connect to server!!",3,0,,2021-08-12 14:07:30,Thank you for your review. We are constantly working to improve the quality of services. Stay with Nagad and enjoy more benefits. Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad Deshi Nagad E Beshi Labh,2022-08-03 15:28:32,
3291,3291,fff76a92-94be-45d6-9fff-17dc4761315d,Muhammad Shafin Nur,https://play-lh.googleusercontent.com/a-/ALV-UjUS32kz7-bD7eVMow9SkHoMe84VZqzLFPVY_hBvY1f_YZCp7Fo,The Nagad app suffers from a critical usability flaw: the OTP auto-fill function is entirely broken.,2,0,,2025-10-19 15:58:59,,,
3292,3292,841390a2-7bd9-495a-8747-34bded7d1e0c,Difference,https://play-lh.googleusercontent.com/a/ACg8ocLVDQ_WpTj9N6VAPTCgzuLRPWVIyNGLGYSh3zP-dnJJW0eg3A=mo,My experience is very bad...I felt problem in every step.It's not working properly.I couldn’t pay bill or cash out,1,1,1.1.16.01,2022-08-01 09:52:39,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-01 10:16:57,1.1.16.01
3293,3293,080c930a-98ab-4bdc-a192-7cc2ed60050c,Raihan Rafi,https://play-lh.googleusercontent.com/a-/ALV-UjXG7rp7cVqp7LonWnvWdRViTLBrthieb3mSFq2F6QaFxNBvAF6g,New user log in cannot possilbe this app. Very bad app. App is abnormal,1,1,,2025-02-19 15:41:44,,,
3294,3294,b484285a-5def-49ea-accd-135127288ce5,Muntasir Minhaz,https://play-lh.googleusercontent.com/a-/ALV-UjXewzJ79ovqZZG_Ox4-0Vq7xCaPzPWLTLckND1vb4YuMexKl8ycxw,Bugs: cannot type the OTP code and login to the app.,1,2,1.1.38.01,2023-04-11 12:52:11,,,1.1.38.01
3295,3295,6dc50515-da80-45ed-b069-d251fc4eea29,Shafayet Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjWhVClZ43Kyj2fT1IJJDNsbwOqIq4GSM3b3mu5Bc6TjdfkWcYBA,"App er optimization onek faltu, registration e kora jai na thik moto",1,1,1.1.19.05,2022-09-15 18:54:12,,,1.1.19.05
3296,3296,52ee2cb4-4e8c-432a-9c7f-d93eb6f7efce,Shamsur rehan Russell,https://play-lh.googleusercontent.com/a/ACg8ocL9kIGOiGNc8woaSrkrEdUF5Ze124NYp9wDPzNkrep6lqTaJQ=mo,App is Beneficial But when I Try To pay My Electric Bill It's Cannot Help me. Than I Call Help Center They Advice me uninstall app And Install Again But it's Same my problem is not solve. So you just Think About it.,1,14,1.0.62.01,2021-03-10 01:10:51,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-16 13:15:00,1.0.62.01
3297,3297,914cdf61-7037-422f-acd2-b1e188865971,Liton Paul,https://play-lh.googleusercontent.com/a-/ALV-UjV7j9sdV6UuGojJ46qymD-xNi3zeE_-3wS59jxc1LVjRnNZ1hrM5A,Very effective and helpful app.,4,0,1.0.62.01,2021-06-29 12:24:09,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh",2022-08-04 15:52:51,1.0.62.01
